Date,Open,High,Low,Close,Volume
2015-05-22,29.440625930475374,29.747111583218956,29.395880609079995,29.65091323852539,182384000
2015-05-26,29.664334265443486,29.733684723786734,28.885810853723097,28.99766731262207,282790400
2015-05-27,29.158743558220227,29.58827199011764,29.093868308093384,29.53905487060547,183332800
2015-05-28,29.498781992942305,29.51891533390477,29.3287614243907,29.480884552001953,122933200
2015-05-29,29.357853261590616,29.407070390029627,29.060314590059924,29.145326614379883,203538000
2015-06-01,29.145321353775305,29.39364285204603,29.093868333726718,29.2034854888916,128451200
2015-06-02,29.051363530586023,29.230334571499,28.930560040783256,29.0737361907959,134670400
2015-06-03,29.2303306604206,29.292970004320566,29.060306658187926,29.10952377319336,123934000
2015-06-04,28.988723651458024,29.21243659513627,28.83883638882423,28.93950653076172,153800400
2015-06-05,28.9708217824947,29.013327781477088,28.71578920218846,28.780664443969727,142507200
2015-06-08,28.83659732877997,28.905951209345766,28.373513306351683,28.59051513671875,210699200
2015-06-09,28.34442721267711,28.653152144770022,28.102818548301414,28.50550079345703,224301600
2015-06-10,28.61736067951155,28.935032664710334,28.601700840995957,28.83212661743164,156349200
2015-06-11,28.899234146086,29.122947072116407,28.74263578058238,28.767244338989258,141563600
2015-06-12,28.677759743563243,28.709079415800698,28.43614938047934,28.44957160949707,147544800
2015-06-15,28.210197905683774,28.465230489216605,28.122950006411706,28.39364242553711,175955600
2015-06-16,28.418256237145286,28.601700790918624,28.270606575227426,28.545772552490234,125976400
2015-06-17,28.57261770373002,28.60841088751629,28.35337826590972,28.47865867614746,131672400
2015-06-18,28.462997837405496,28.704606513151777,28.460760230124308,28.608409881591797,141628800
2015-06-19,28.570381146798823,28.594989708279165,28.277317723271246,28.322059631347656,218867600
2015-06-22,28.521163703815272,28.648680017876067,28.42944228124948,28.548009872436523,136157200
2015-06-23,28.518934357058523,28.548016432985712,28.384705189899766,28.418262481689453,121075600
2015-06-24,28.458522441491773,29.037939834440518,28.43838909647216,28.65986442565918,221123600
2015-06-25,28.82765293805723,28.903714527243146,28.52340316772461,28.52340316772461,127752400
2015-06-26,28.561436878010277,28.6330249661734,28.301930698466943,28.355621337890625,176267200
2015-06-29,28.067025654929786,28.292976205511472,27.84778792635272,27.858972549438477,196645600
2015-06-30,28.09163576305212,28.21467857133513,27.932799769410494,28.06031608581543,177482800
2015-07-01,28.389174200256658,28.39812292323082,28.185594592881902,28.322059631347656,120955200
2015-07-02,28.284030626669352,28.342196476280925,28.136379248454087,28.28626823425293,108844000
2015-07-06,27.95069102242511,28.239280875986704,27.93055597335178,28.18782615661621,112241600
2015-07-07,28.163214947246896,28.22138077523088,27.688943016750304,28.118473052978516,187787200
2015-07-08,27.847788537173503,27.883581721345053,27.41378487158096,27.420495986938477,243046400
2015-07-09,27.70684835714216,27.75382787155724,26.671058019032134,26.86121368408203,314380000
2015-07-10,27.279557816328783,27.70684866560066,27.116246610958314,27.57933235168457,245418000
2015-07-13,27.970832274245357,28.134143492799147,27.811996270881814,28.111772537231445,165762000
2015-07-14,28.196778753880743,28.270604432641733,27.973065817122052,28.100582122802734,127072400
2015-07-15,28.125191055777417,28.44510062786121,28.093871380758944,28.371274948120117,134596800
2015-07-16,28.577085688130555,28.762769513634545,28.48983779269699,28.749343872070312,144889600
2015-07-17,28.876863838989998,28.997667312622074,28.704603936480872,28.99766731262207,184658800
2015-07-20,29.299692603053405,29.747118614047775,29.23928913576409,29.545778274536133,235600800
2015-07-21,29.72026778418432,29.735925916150965,29.154274274513167,29.250469207763672,307025600
2015-07-22,27.290746310464858,28.075979358472843,27.290746310464858,28.01333999633789,461802400
2015-07-23,28.23257606291761,28.43168046919192,27.977543414278724,27.999916076660156,203998000
2015-07-24,28.03570512922721,28.1296641529109,27.718033169080872,27.85226058959961,168649200
2015-07-27,27.536826648069855,27.653158339783495,27.31982651671652,27.465238571166992,177822000
2015-07-28,27.601699829101562,27.720269112015007,27.416019400149505,27.601699829101562,134472400
2015-07-29,27.550248777438405,27.62854796472452,27.35338029878272,27.514453887939453,148046800
2015-07-30,27.364565166292053,27.420493398050073,27.22810014425895,27.375751495361328,134513200
2015-07-31,27.427205028476834,27.436153750541678,27.049131335303894,27.13637924194336,171540000
2015-08-03,27.181122097815482,27.42049487435575,26.290743849300853,26.49656105041504,279904000
2015-08-04,26.268377573030666,26.331016934036064,25.33549486064043,25.646455764770508,496554400
2015-08-05,25.268375293079536,26.272847598831326,25.07821963993261,25.81647300720215,397250400
2015-08-06,26.061420486844845,26.180524745699543,25.645678591297774,25.872650146484375,211612000
2015-08-07,25.749059548342213,26.12435088723745,25.731081088934953,25.96030044555664,154681600
2015-08-10,26.18726548982073,26.964815610551703,26.18726548982073,26.90414047241211,219806400
2015-08-11,26.47491901397798,26.558068092610604,25.46814941438968,25.504104614257812,388331200
2015-08-12,25.288370859182763,25.937827689726046,24.636666292630203,25.897377014160156,404870000
2015-08-13,26.0771532788247,26.158054614765245,25.740064950579065,25.877147674560547,194143200
2015-08-14,25.690627593869674,26.13783100680857,25.620963214460115,26.05917739868164,171718000
2015-08-17,26.07715652549348,26.438964846684726,25.955804506474045,26.32884979248047,163538800
2015-08-18,26.164792200978873,26.39176545484599,26.070407894645097,26.180522918701172,138242800
2015-08-19,26.090637910565032,26.185022236948075,25.771528017829972,25.845687866210938,193146000
2015-08-20,25.63669579804117,25.697370953140105,25.086117072124786,25.315338134765625,274006400
2015-08-21,24.816443343175152,25.146790186489138,23.74225545438541,23.76697540283203,513102000
2015-08-24,21.319717974691265,24.45014560508796,20.6747548949793,23.173704147338867,648825200
2015-08-25,24.969256274672787,24.969256274672787,23.25909468303851,23.31302833557129,414406400
2015-08-26,24.065856812176996,24.69508899839027,23.60741822780192,24.650144577026367,387098400
2015-08-27,25.220953313398102,25.447924921183624,24.724308258728797,25.376012802124023,338464400
2015-08-28,25.207464708733916,25.46365170036834,25.06588822846854,25.459157943725586,212657600
2015-08-31,25.175999362069504,25.737813153830476,25.169257870891514,25.340049743652344,224917200
2015-09-01,24.753518742408296,25.1422929691237,24.126534275797855,24.207435607910156,307383600
2015-09-02,24.77149906032221,25.245668411254883,24.52429957443131,25.245668411254883,247555200
2015-09-03,25.279374564390885,25.344545174283777,24.728797697892638,24.80295753479004,212935600
2015-09-04,24.488348501803344,24.820941424177935,24.38497493325339,24.55576515197754,199985200
2015-09-08,25.1130763789973,25.29510349806456,24.791718822971628,25.238922119140625,219374400
2015-09-09,25.564780380521217,25.623207792112183,24.6681241548325,24.753520965576172,340043200
2015-09-10,24.780489926424618,25.45691442888302,24.697342555848657,25.297359466552734,251571200
2015-09-11,25.122067709384552,25.665903091430664,25.11532621767221,25.665903091430664,199662000
2015-09-14,26.198503589219275,26.26816795724045,25.811975390160278,25.913101196289062,233453600
2015-09-15,26.052438455707893,26.187273470625602,25.71310232512414,26.131092071533203,173364800
2015-09-16,26.12434620347682,26.18951682125369,25.942319049544135,26.160303115844727,148694000
2015-09-17,25.99176228223071,26.178283216885045,25.55579409368311,25.600738525390625,256450400
2015-09-18,25.21645605287639,25.686133386637962,25.140050181897784,25.495115280151367,297141200
2015-09-21,25.544553165129184,25.926587633449145,25.54230714405641,25.8906307220459,200888000
2015-09-22,25.479391246030197,25.659172435371694,25.286127067570256,25.48388671875,201384800
2015-09-23,25.53556495819313,25.780516711991236,25.46140682586891,25.69062614440918,143026800
2015-09-24,25.45017313335253,25.955805712160856,25.252415230868095,25.843442916870117,200878000
2015-09-25,26.16704091553299,26.223222297289446,25.623203837095524,25.77826499938965,224607600
2015-09-28,25.584999056766424,25.74680169883451,25.268136978149414,25.268136978149414,208436000
2015-09-29,25.355784089393076,25.50859753119888,24.238897837234177,24.508567810058594,293461600
2015-09-30,24.758016023461767,25.065890676414476,24.434412363463366,24.7872314453125,265892000
2015-10-01,24.510820527511754,24.6344202903149,24.115303001061907,24.625431060791016,255716400
2015-10-02,24.272613426625988,24.946790251361485,24.169239852575654,24.805212020874023,232079200
2015-10-05,24.69284627367393,25.02768862450485,24.510819101337205,24.895099639892578,208258800
2015-10-06,24.861388664977746,25.11083417955277,24.668124541712046,25.014202117919922,192787200
2015-10-07,25.11083599235243,25.11757748547303,24.587226690584302,24.895099639892578,187062400
2015-10-08,24.762511680769144,24.762511680769144,24.31755428746931,24.607450485229492,247918400
2015-10-09,24.71980926786326,25.232183222001257,24.60519876301035,25.19622802734375,211064400
2015-10-12,25.3333191686439,25.337812926525718,25.043422921436104,25.079378128051758,121868800
2015-10-13,24.904086247108243,25.270388289099376,24.87262480617747,25.1220703125,132197200
2015-10-14,25.009708031807985,25.06139395100104,24.620932054675972,24.767004013061523,177849600
2015-10-15,24.92880727761516,25.191735780171378,24.829927479243928,25.137802124023438,150694000
2015-10-16,25.11981813179714,25.16925802008831,24.838911234251512,24.953521728515625,156930400
2015-10-19,24.89959242819898,25.11308102177071,24.74453124505576,25.10858726501465,119036800
2015-10-20,25.020939227168483,25.65691287685952,24.904082708105815,25.5670223236084,195871200
2015-10-21,25.618712934043362,25.973779717771897,25.551294582619498,25.56477928161621,167180800
2015-10-22,25.692881968404567,25.955810546875,25.64119431855423,25.955810546875,166616400
2015-10-23,26.225472722023625,26.794029841070582,26.142325360354146,26.76032066345215,237467600
2015-10-26,26.535594793476033,26.546830042872955,25.825461194023617,25.906362533569336,265335200
2015-10-27,25.933327845128844,26.189514825406913,25.616464008483966,25.742311477661133,279537600
2015-10-28,26.277163417459718,26.80976368522015,26.081651536112677,26.803020477294922,342205600
2015-10-29,26.67492202962101,27.122127107408968,26.57828997479224,27.086170196533203,204909200
2015-10-30,27.18955415674187,27.241241807291463,26.843476472359157,26.854713439941406,197461200
2015-11-02,27.146847491305937,27.27269325235393,26.87942353455905,27.232242584228516,128813200
2015-11-03,27.144596007645756,27.751354231227236,27.124369819115884,27.544607162475586,182076000
2015-11-04,27.670464213483907,27.825525435672137,27.33112977105744,27.41652488708496,179544400
2015-11-05,27.50002389182747,27.689602303471666,27.123126147712536,27.29013442993164,158210800
2015-11-06,27.33301854065414,27.49099913241602,27.222432126420824,27.321733474731445,132169200
2015-11-09,27.29915765932575,27.490991674957755,27.09378294574713,27.211139678955078,135485600
2015-11-10,26.382869453829933,26.646923419181427,26.19329105588032,26.35352897644043,236511600
2015-11-11,26.263255726063772,26.50022657454588,26.00145739228274,26.20457649230957,180872000
2015-11-12,26.23842378422413,26.364808206988,26.10075430005979,26.116552352905273,130102400
2015-11-13,25.999203365851095,26.082708373742992,25.33793881885205,25.353736877441406,183249600
2015-11-16,25.137073404100477,25.78253979888415,25.051312773035,25.768999099731445,152426800
2015-11-17,25.936009527581543,25.96535000733251,25.574909837970388,25.658414840698242,110467600
2015-11-18,26.12559028947335,26.516028772076655,26.066911046555308,26.47089195251465,186698800
2015-11-19,26.54987960454499,27.026080407511675,26.351275207640914,26.80716323852539,173183200
2015-11-20,26.901948458433395,27.064443728779544,26.822958180309275,26.924518585205078,137148400
2015-11-23,26.917749392086588,27.021567165131476,26.482172415448915,26.574705123901367,129930000
2015-11-24,26.47991260974616,26.93580056462235,26.432518445268354,26.829727172851562,171212800
2015-11-25,26.904206905326248,26.90872161960704,26.613069821139085,26.637895584106445,85553200
2015-11-27,26.69658190121136,26.723665028506165,26.540856932520285,26.5882511138916,52185600
2015-11-30,26.628869165711,26.949346742651052,26.574704644733995,26.698833465576172,156721200
2015-12-01,26.800386442109055,26.813927139000807,26.373837271431764,26.482166290283203,139409600
2015-12-02,26.482174863873283,26.655955232252715,26.19780980593119,26.24294662475586,133546400
2015-12-03,26.303878411401044,26.358042928452033,25.778026131198292,25.99919891357422,166278000
2015-12-04,26.019515545532826,26.913237957888665,25.978891721250324,26.86358642578125,231108000
2015-12-07,26.852301063632314,27.050905455271643,26.588245364718215,26.694318771362305,128336800
2015-12-08,26.522795250523913,26.76653817303483,26.373842390228827,26.683034896850586,137238000
2015-12-09,26.54988027568499,26.561165340666943,25.972120763279804,26.093992233276367,185445600
2015-12-10,26.18877991000337,26.391899021464493,26.06916580043713,26.21811866760254,116850800
2015-12-11,25.996944443262823,26.04208125585139,25.468834782309646,25.543312072753906,187544800
2015-12-14,25.317625165199875,25.43046892120061,24.778232149265072,25.385332107543945,257274800
2015-12-15,25.263458530458536,25.45754991228746,24.90461452103662,24.93621063232422,213292400
2015-12-16,25.067114972346562,25.27474709568018,24.554805014707856,25.128049850463867,224954000
2015-12-17,25.281505298677803,25.33341416549877,24.595417022705078,24.595417022705078,179091200
2015-12-18,24.579628604605148,24.717296407554237,23.879995915831927,23.92964744567871,385813200
2015-12-21,24.211756469866728,24.23206924169769,23.825831023669416,24.223041534423828,190362400
2015-12-22,24.238838340591045,24.311058273195176,24.02443417808636,24.200471878051758,131157600
2015-12-23,24.209494998483144,24.5660816268373,24.193696943903344,24.511917114257812,130629600
2015-12-24,24.599934811508824,24.599934811508824,24.36296227366362,24.381017684936523,54281600
2015-12-28,24.281721226671767,24.30429135781022,23.963502695558784,24.107942581176758,106816800
2015-12-29,24.139534390478726,24.69698278167213,24.116965985227196,24.541257858276367,123724800
2015-12-30,24.505151904927196,24.532233305967367,24.189189025204897,24.22078514099121,100855200
2015-12-31,24.150825951098987,24.1553389446198,23.65656965038841,23.75587272644043,163649200
2016-01-04,23.157798792520264,23.780696889758005,23.020129254328968,23.776182174682617,270597600
2016-01-05,23.866452901617503,23.889021307034476,23.1126574851651,23.180362701416016,223164000
2016-01-06,22.695134234726723,23.103629776733978,22.539411032061107,22.726730346679688,273829600
2016-01-07,22.27084294257667,22.598089134324233,21.763046059055895,21.767559051513672,324377600
2016-01-08,22.241500057170295,22.367884484829183,21.837519293779277,21.88265609741211,283192000
2016-01-11,22.336293029880032,22.35660407918737,21.96842128840713,22.236989974975586,198957600
2016-01-12,22.69288326155327,22.724479379997394,22.306956045675555,22.55972671508789,196616800
2016-01-13,22.640970264147654,22.837319011904945,21.959394761740434,21.979705810546875,249758400
2016-01-14,22.108346760650335,22.67708021118706,21.607320247225722,22.460418701171875,252680400
2016-01-15,21.711136786226017,22.051925392953642,21.521560112936886,21.9210262298584,319335600
2016-01-19,22.209907885970967,22.26407240430035,21.553156429023584,21.81495475769043,212350800
2016-01-20,21.462877415687235,22.160252572658198,21.08372240846484,21.844289779663086,289337600
2016-01-21,21.905228692101065,22.09029237739257,21.426772283320556,21.733707427978516,208646000
2016-01-22,22.25955484245245,22.89825080429807,22.200877339209892,22.889223098754883,263202000
2016-01-25,22.91179628698908,22.914053644311036,22.39045866646073,22.442367553710938,207178000
2016-01-26,22.55295710063315,22.767359585912928,22.1331781169015,22.566497802734375,300308000
2016-01-27,21.675032703826414,21.808187533033102,21.065675280222983,21.083730697631836,533478800
2016-01-28,21.167232445798984,21.331983369121573,20.851269577332417,21.23493766784668,222715200
2016-01-29,21.392916089762736,21.96841812133789,21.29361304917428,21.96841812133789,257666000
2016-02-01,21.77207397150828,21.826238490808326,21.53058840904926,21.763046264648438,163774000
2016-02-02,21.53510694657552,21.675033856144044,21.277823261329132,21.322961807250977,149428800
2016-02-03,21.440307865672292,21.85557194942055,21.232675823798164,21.744985580444336,183857200
2016-02-04,21.751799462907766,22.085360609990744,21.599768733525107,21.919713973999023,185886800
2016-02-05,21.901556484415,21.992321676267277,21.25939651742458,21.33427619934082,185672400
2016-02-08,21.132325904406695,21.7154900054156,21.11190464381831,21.558921813964844,216085600
2016-02-09,21.39554642208585,21.76995180866636,21.313857911151835,21.554384231567383,177324800
2016-02-10,21.76540602115689,21.862978283563397,21.352426110059938,21.391000747680664,169374400
2016-02-11,21.282088335640594,21.49311668038653,21.009792747889836,21.26166534423828,200298800
2016-02-12,21.37285615589967,21.44319836905149,21.105099747228497,21.327472686767578,161405600
2016-02-16,21.561192723001657,21.976442392090075,21.4681596374477,21.928791046142578,196231600
2016-02-17,21.935594305984562,22.285039179820348,21.817600764877383,22.264617919921875,179452800
2016-02-18,22.42798977391457,22.439336070707775,21.803981536728703,21.842557907104492,156084000
2016-02-19,21.783565899847915,21.956019614625014,21.738184163370807,21.79264259338379,141496800
2016-02-22,21.853907904894076,21.987786969284326,21.765412307755714,21.983247756958008,137123200
2016-02-23,21.874330508139273,21.897021375759717,21.454543397953238,21.486310958862305,127770400
2016-02-24,21.32520646362585,21.86979428577765,21.17544360069238,21.806259155273438,145022800
2016-02-25,21.794911041380583,21.956018447875977,21.613380642714183,21.956018447875977,110330800
2016-02-26,22.055854251565123,22.24192209439645,21.915169865035246,21.99005126953125,115964400
2016-02-29,21.97871251585303,22.289582806203178,21.931061168783728,21.94013786315918,140865200
2016-03-01,22.15797315943575,22.865938003101313,22.10578259998999,22.811479568481445,201628400
2016-03-02,22.80693646101584,22.89316243882766,22.609522303812742,22.86139488220215,132678400
2016-03-03,22.8228231283539,23.079233219632314,22.793323442608855,23.03158187866211,147822800
2016-03-04,23.229000055120398,23.542138234427345,23.00208787936688,23.374223709106445,184220400
2016-03-07,23.23353693206952,23.333378840786693,22.90905245994117,23.115543365478516,143315600
2016-03-08,22.868204446707725,23.09057909838733,22.781978459551485,22.9249324798584,126247600
2016-03-09,22.988462765883884,23.049729998276305,22.75247398985753,22.945350646972656,108806800
2016-03-10,23.011161439915455,23.199497204424766,22.725251652671545,22.956701278686523,134054400
2016-03-11,23.19949940719391,23.208576101593884,23.03158488880042,23.204038619995117,109632800
2016-03-14,23.124618094075363,23.351530244630737,23.09511840653368,23.263032913208008,100304400
2016-03-15,23.589784515374674,23.866617587309353,23.564824042908292,23.730470657348633,160270800
2016-03-16,23.73727683723696,24.12302674592102,23.73273762539715,24.04587745666504,153214000
2016-03-17,23.943768291745858,24.1593358638334,23.816698047114713,24.007305145263672,137682800
2016-03-18,24.129831396891323,24.166138163136797,23.868883872110054,24.034528732299805,176820800
2016-03-21,24.036804098088368,24.427093272745285,23.857543291998166,24.03226661682129,142010800
2016-03-22,23.88249955998011,24.345400471784775,23.873422867842528,24.216060638427734,129777600
2016-03-23,24.161604468696073,24.295481794998434,24.029995017237972,24.082183837890625,102814000
2016-03-24,23.932426258254416,24.109417469508774,23.800816787402866,23.977807998657227,104532000
2016-03-28,24.052685214626855,24.095799072298128,23.839387263455862,23.868886947631836,77645600
2016-03-29,23.80081385724828,24.4588593992906,23.798544251146826,24.43389892578125,124760400
2016-03-30,24.65400356575308,25.055637278930124,24.642657266636444,24.860492706298828,182404400
2016-03-31,24.896803951225998,24.93764821170051,24.706196825277438,24.731157302856445,103553600
2016-04-01,24.68350910513758,24.96034226911474,24.55189961222996,24.958072662353516,103496000
2016-04-04,25.055636107518012,25.457271533119805,25.02159894296161,25.214475631713867,149424800
2016-04-05,24.849152271617218,25.12598539656865,24.82872927605069,24.917224884033203,106314800
2016-04-06,25.012526263062934,25.18271037016627,24.778805301764457,25.178171157836914,105616400
2016-04-07,24.948994588702625,25.055643594955217,24.533746596871676,24.62904930114746,127207600
2016-04-08,24.712997097235892,24.908139906228637,24.545080900471824,24.656269073486328,94326800
2016-04-11,24.72661624711693,25.098752019339337,24.69484868591762,24.737960815429688,117630000
2016-04-12,24.810570226496854,25.07378911515329,24.656271647742212,25.0601749420166,108929200
2016-04-13,25.141866272819133,25.491309451470528,25.141866272819133,25.423236846923828,133029200
2016-04-14,25.327936538836116,25.502658144559245,25.262131803090348,25.436853408813477,101895600
2016-04-15,25.439125900506742,25.482239770830734,24.899075508544033,24.92630386352539,187756000
2016-04-18,24.70846259445394,24.722076768763625,24.265984617366893,24.388517379760742,243286000
