Date,Open,High,Low,Close,Volume
2015-01-02,0.48303842544555664,0.4866378427397636,0.4753597066917797,0.48303842544555664,113680000
2015-01-05,0.4830382510381686,0.4844780174360046,0.4727200014680458,0.4748796224594116,197952000
2015-01-06,0.47559961639414067,0.4760795291033633,0.46000226740933814,0.4604821801185608,197764000
2015-01-07,0.4638414916176986,0.4679208202267214,0.45784251261076897,0.4592822790145874,321808000
2015-01-08,0.46456138273552783,0.4794388738105297,0.46432141212900635,0.4765593409538269,283780000
2015-01-09,0.4782391453178396,0.4820785039303769,0.4717602240835089,0.4784790873527527,209540000
2015-01-12,0.47967886412845967,0.47991883475915276,0.46816081735763204,0.47248008847236633,190732000
2015-01-13,0.4760795447151693,0.48567791363595547,0.46840085529961945,0.47176027297973633,236720000
2015-01-14,0.4667211242770246,0.4751196966835413,0.4655213282189508,0.47367992997169495,155260000
2015-01-15,0.4770393865791067,0.47991889146067385,0.4700805521261416,0.47032052278518677,188932000
2015-01-16,0.46960051049287105,0.47943884712646073,0.46816074414465253,0.47895893454551697,181512000
2015-01-20,0.48231842476352543,0.4849579586638974,0.47439976585162646,0.4803987741470337,140308000
2015-01-21,0.4777592504894645,0.48831747276565124,0.4743998044266531,0.4871176481246948,144780000
2015-01-22,0.48807752396441745,0.49695606703507983,0.48303839725738773,0.495516300201416,159712000
2015-01-23,0.4959961379870409,0.4979158459894571,0.49191683714674056,0.4969560205936432,120416000
2015-01-26,0.4947963953018189,0.49719598751681,0.49167691970125127,0.49479639530181885,133240000
2015-01-27,0.48711765941040436,0.4875976007200639,0.4700805438685369,0.47104039788246155,357948000
2015-01-28,0.4767993465353733,0.47871902571219466,0.4631216502788909,0.46336162090301514,272728000
2015-01-29,0.46360160932995714,0.47727927750628635,0.46144195944607863,0.47463974356651306,235340000
2015-01-30,0.47128028019393675,0.4767993471068918,0.4600022043490055,0.46072205901145935,298200000
2015-02-02,0.4636015651265388,0.47272001924313045,0.45448311100994704,0.47080034017562866,259604000
2015-02-03,0.47415976873730015,0.48303828106692026,0.47176017699532496,0.48255833983421326,183468000
2015-02-04,0.4811185882082972,0.4892771879707149,0.47967879324230084,0.4837581217288971,181516000
2015-02-05,0.48423803318853453,0.49191674940702407,0.48375814918161525,0.49167680740356445,140448000
2015-02-06,0.49119686073655683,0.4969559264419223,0.48735750266990563,0.4895171523094177,210524000
2015-02-09,0.48663774295182066,0.4904770443306407,0.4835182676734404,0.48903733491897583,273944000
2015-02-10,0.4895172074556392,0.5029549335973472,0.4873575575728333,0.502714991569519,226204000
2015-02-11,0.5039149194294986,0.5039149194294986,0.4959962578810272,0.4993557333946228,320832000
