Date,open,high,low,close,volume,rsi,sma,macd,volatility,target
2015-01-30,167.0460127574295,168.37857536051064,165.84669751879048,166.1132049560547,197729700,38.96932096351819,168.8708023071289,-0.7003123643812614,7.07238727269538,1
2015-02-02,166.61295719854306,168.26200962730215,164.7889993006753,168.17039489746094,163107000,47.62724156600145,168.89495849609375,-0.637622326248362,6.739514879036392,1
2015-02-03,169.0698573805268,170.6106468784307,168.6950745240688,170.60231018066406,124212900,55.85335416169437,169.1264892578125,-0.271197822684627,6.940740890403731,0
2015-02-04,169.83612884723777,171.0521051644244,169.4946545660927,169.95272827148438,134306700,53.36567604104588,169.20811767578124,-0.09009049758196852,6.689067202859121,1
2015-02-05,170.61894060729665,171.8182557019596,170.54398659097484,171.6683349609375,97953200,58.7563528000504,169.20977630615235,0.25711689276647576,7.101391290810227,0
2015-02-06,172.0348297484409,172.60117875422168,170.66894565122752,171.1936492919922,125672000,56.739971779008755,169.2580825805664,0.4357288466849525,7.025291881673354,0
2015-02-09,170.5440286005671,171.26860968691878,170.01932494030876,170.42742919921875,87219000,53.4501554603001,169.18978881835938,0.454899176091601,7.069656029436942,1
2015-02-10,171.46849158651077,172.50122546074644,170.4690536705161,172.2430419921875,96164200,59.6150945963171,169.5287643432617,0.6893159175623111,7.5920701241713004,1
2015-02-11,172.07644912220618,172.7760453986346,171.42682219289705,172.34295654296875,91087800,59.93950136388977,170.09427185058593,0.8523747120813709,8.009103953093927,1
2015-02-12,173.142479542288,174.05862647015135,172.37625334279198,174.0003204345703,97545900,65.10570879731121,170.67143707275392,1.1595390201297846,8.689936757845487,1
2015-02-13,174.12527763780497,174.76656785680686,173.8670815025059,174.7165985107422,93670400,67.14057882306638,171.53177642822266,1.4421071191670478,8.900710896664123,1
2015-02-17,174.40013666194488,175.16637578422018,174.1502898920518,174.99147033691406,76968200,67.93780509700004,172.21388397216796,1.645334910296242,9.563097890995039,1
2015-02-18,174.61665893030502,175.0830564357079,174.35013880814398,175.0081024169922,80652900,67.99001837375178,172.6544631958008,1.755637166914596,10.069815532746816,0
2015-02-19,174.40845718378927,175.24963755063357,174.2668731245212,174.8831787109375,91462500,67.07837285498769,173.1475082397461,1.7802376035139105,10.505818484494455,1
2015-02-20,174.4667210412501,176.0075101636944,173.84207886323932,175.93255615234375,140896400,70.74019034159953,173.5739303588867,1.8931263138176178,11.293608092902787,0
